Year,Week,Payer,Group_EM,Group_EM2,Visit Count,Avg. Charge E/M Weight,Charge Amount,Charge Billed Balance,Zero Balance - Collection * Charges,Payment per Visit,NRV Zero Balance*,Zero Balance Collection Rate,Collection Rate*,Payment Amount*,% of Visits w Radiology,Denial %,Procedure per Visit,Avg. Payment per Visit By Payor,Avg. Payments By Payor,NRV Gap ($),NRV Gap (%),NRV Gap Sum ($),Above NRV Benchmark,Payment_SD,Charge_SD,Invoice_Count,Payment_CV,Charge_CV,LowPayment_Rate,HighCharge_Rate,Expected Payments,Missed Revenue (RF),% Error (RF),Performance Diagnostic (RF),% Error,Performance Diagnostic
2025,6,13-TRICARE,New E/M Code,New Level 4,4,4.0,1622.0,603.0,0.0,128.21,128.21,0.3784022960627375,0.3784022960627375,384.63,0.0,0.0,0.0,230.67499999999998,230.67499999999998,0.0,0.0,0.0,0,15.986828953860748,138.189483439708,4,0.27577335670922154,1.2307795958675125,0.1,0.1,231.4983899597628,153.1316100402372,66.14802377971326,Over Performed,66.14802377971326,Over Performed
2025,6,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 3,1,3.0,444.0,-57.84,0.0,179.39999999999998,,,0.404054054054054,179.39999999999998,1.0,0.0,0.0,165.9327027027027,165.9327027027027,,,,0,,,1,,,0.1,0.1,211.84696870564028,-32.4469687056403,-15.316229872859363,Under Performed,-15.316229872859363,Under Performed
2025,6,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,16,4.0,6120.0,-215.45,0.0,142.27,141.78916666666666,0.36672896128843835,0.4216921291295941,2276.32,0.125,0.0625,0.0625,165.9327027027027,165.9327027027027,-0.48083333333335077,-0.3379723998969219,-7.693333333333612,1,50.628367015603686,186.33768629381805,16,0.8733410957792046,1.6596098091042788,0.1,0.1,2881.6116951304334,-605.2916951304333,-21.005317827981514,Under Performed,-21.005317827981514,Under Performed
2025,6,15-UNITED HEALTHCARE,New E/M Code,New Level 3,4,3.0,1591.0,-31.63,0.0,144.065,155.74,0.4553040795091673,0.42078115000603433,576.26,0.0,0.0,0.0,165.9327027027027,165.9327027027027,11.675000000000011,8.103980841981057,46.700000000000045,0,20.25949900663884,189.7917718623931,4,0.3494770640526988,1.6903734962848405,0.1,0.1,701.2442616998369,-124.9842616998369,-17.82321346870937,Under Performed,-17.82321346870937,Under Performed
2025,6,15-UNITED HEALTHCARE,New E/M Code,New Level 4,16,4.0,8288.0,-230.63,0.0,194.22062499999998,185.25100000000003,0.3301646982804594,0.40163165602082596,3107.5299999999997,0.0,0.25,0.0,165.9327027027027,165.9327027027027,-8.96962499999995,-4.618265953989156,-143.5139999999992,1,64.21964117710925,158.50299681709492,16,1.1077910488181122,1.4117011621325584,0.1,0.1,3906.210817360613,-798.6808173606132,-20.446434017615918,Under Performed,-20.446434017615918,Under Performed
2025,6,17-AETNA,Existing E/M Code,Existing Level 3,2,3.0,654.0,0.0,0.0,177.655,177.655,0.5545964452214452,0.5545964452214452,355.31,0.0,0.0,0.5,304.15133333333335,304.15133333333335,0.0,0.0,0.0,0,22.26679253956439,89.09545442950498,2,0.3841029474641748,0.7935254164563236,0.1,0.1,452.0024642676724,-96.69246426767239,-21.39202148473506,Under Performed,-21.39202148473506,Under Performed
2025,6,17-AETNA,Existing E/M Code,Existing Level 4,10,4.0,3918.0,-285.91999999999996,0.0,270.317,250.395,0.6990622196564923,0.7057632414353391,2703.17,0.1,0.0,0.0,304.15133333333335,304.15133333333335,-19.921999999999997,-7.369865750211788,-199.21999999999997,1,122.19044543934959,138.4443731050289,10,2.1077894430381567,1.2330497613784164,0.1,0.1,2400.69287926334,302.47712073666025,12.599575870341079,Over Performed,12.599575870341079,Over Performed
2025,6,17-AETNA,New E/M Code,New Level 3,2,3.0,930.0,0.0,0.0,256.38,256.38,0.5513548387096774,0.5513548387096774,512.76,0.0,0.0,0.0,304.15133333333335,304.15133333333335,0.0,0.0,0.0,0,31.692525932781024,0.0,2,0.5466971770512635,0.0,0.1,0.1,612.7389868025134,-99.97898680251342,-16.316733381735474,Under Performed,-16.316733381735474,Under Performed
2025,6,17-AETNA,New E/M Code,New Level 4,16,4.0,7856.0,0.0,0.0,347.08124999999995,347.08124999999995,0.7322644642649917,0.7322644642649917,5553.299999999999,0.125,0.0625,0.0,304.15133333333335,304.15133333333335,0.0,0.0,0.0,0,94.47546551883191,149.85548594117824,16,1.6297050733443115,1.3346824218044329,0.1,0.1,4241.502564024273,1311.7974359757263,30.927658681670415,Over Performed,30.927658681670415,Over Performed
2025,6,18-CIGNA,Existing E/M Code,Existing Level 3,2,3.0,662.0,0.0,0.0,88.49000000000001,88.49000000000001,0.26890045248868777,0.26890045248868777,176.98000000000002,0.0,0.0,0.0,162.67736842105265,162.67736842105265,0.0,0.0,0.0,0,18.342349903979045,83.43860018001261,2,0.31640617520548403,0.7431428503321126,0.1,0.1,-42.05864355326037,219.03864355326039,-520.7934090310923,Under Performed,-520.7934090310923,Under Performed
2025,6,18-CIGNA,Existing E/M Code,Existing Level 4,4,4.0,1503.0,435.0,0.0,92.13250000000001,109.51,0.3381984422021596,0.2747014632305671,368.53000000000003,0.0,0.0,0.0,162.67736842105265,162.67736842105265,17.377499999999998,18.861422407945074,69.50999999999999,0,43.62974931167953,153.15215745569284,4,0.7526146964347208,1.3640441064518214,0.1,0.1,215.88027805829483,152.6497219417052,70.7103600730423,Over Performed,70.7103600730423,Over Performed
2025,6,18-CIGNA,New E/M Code,New Level 3,3,3.0,1536.08,0.0,0.0,195.35,195.35,0.3773804051178304,0.3773804051178304,586.05,0.3333333333333333,0.0,0.0,162.67736842105265,162.67736842105265,0.0,0.0,0.0,0,95.28323252283163,210.51698775474944,3,1.6436390823197535,1.8749618759887887,0.1,0.1,679.5903238841042,-93.54032388410428,-13.764222443528556,Under Performed,-13.764222443528556,Under Performed
2025,6,18-CIGNA,New E/M Code,New Level 4,10,4.0,5233.0,-96.00999999999999,0.0,195.93100000000004,185.43428571428578,0.37551204948935074,0.39153898201018966,1959.3100000000004,0.0,0.0,0.0,162.67736842105265,162.67736842105265,-10.496714285714262,-5.357352479043265,-104.96714285714262,1,39.86228193557302,162.15017045250917,10,0.6876257528737484,1.444184581140433,0.1,0.1,2425.2957093049026,-465.98570930490223,-19.213562598453414,Under Performed,-19.213562598453414,Under Performed
2025,6,2-BCBS,Existing E/M Code,Existing Level 3,10,3.0,3030.0,0.0,0.0,131.01799999999997,131.01799999999997,0.4813625581611868,0.4813625581611868,1310.1799999999998,0.1,0.0,0.0,202.63984374999998,202.63984374999998,0.0,0.0,0.0,0,38.11786539435573,153.07514494521962,10,0.6575345067323798,1.3633581973351676,0.1,0.1,1390.5075126722822,-80.32751267228241,-5.776848520430408,Under Performed,-5.776848520430408,Under Performed
2025,6,2-BCBS,Existing E/M Code,Existing Level 4,20,4.0,8355.0,-90.0,0.0,189.33210526315787,187.0676470588235,0.4546479777329145,0.47464073399168055,3597.3099999999995,0.05,0.05,0.0,202.63984374999998,202.63984374999998,-2.2644582043343746,-1.1960244149754435,-45.28916408668749,1,27.46581482881085,118.76862734790389,20,0.4737862631767203,1.0578084491702273,0.1,0.1,3995.051095281956,-397.7410952819564,-9.955845014139559,Under Performed,-9.955845014139559,Under Performed
2025,6,2-BCBS,New E/M Code,New Level 3,1,3.0,465.0,0.0,0.0,170.76,170.76,0.3672258064516129,0.3672258064516129,170.76,0.0,0.0,0.0,202.63984374999998,202.63984374999998,0.0,0.0,0.0,0,,,1,,,0.1,0.1,93.76767213290077,76.99232786709922,82.10967182588774,Over Performed,82.10967182588774,Over Performed
2025,6,2-BCBS,New E/M Code,New Level 4,34,4.0,16874.0,472.41999999999996,0.0,232.07941176470584,239.98172413793102,0.4962503230029933,0.47204330983007464,7890.699999999999,0.0,0.23529411764705882,0.0,202.63984374999998,202.63984374999998,7.902312373225186,3.4050036205869745,268.6786206896563,0,97.03828962934656,140.60723922303978,34,1.6739138785834062,1.2523132496003868,0.1,0.1,7850.854104101339,39.845895898660274,0.5075358091018978,Average Performance,0.5075358091018978,Average Performance
2025,6,20-WORK COMP,Existing E/M Code,Existing Level 3,1,3.0,160.0,0.0,0.0,101.23,101.23,0.6326875000000001,0.6326875000000001,101.23,0.0,1.0,0.0,112.20666666666666,112.20666666666666,0.0,0.0,0.0,0,,,1,,,0.1,0.1,65.11948320918884,36.11051679081116,55.452707870562,Over Performed,55.452707870562,Over Performed
2025,6,20-WORK COMP,Existing E/M Code,Existing Level 4,1,4.0,245.0,0.0,0.0,143.03,143.03,0.5837959183673469,0.5837959183673469,143.03,0.0,0.0,0.0,112.20666666666666,112.20666666666666,0.0,0.0,0.0,0,,,1,,,0.1,0.1,172.78976100847729,-29.759761008477284,-17.22310444483874,Under Performed,-17.22310444483874,Under Performed
2025,6,20-WORK COMP,New E/M Code,New Level 4,1,3.0,235.0,0.0,0.0,92.36,92.36,0.39302127659574465,0.39302127659574465,92.36,0.0,1.0,0.0,112.20666666666666,112.20666666666666,0.0,0.0,0.0,0,,,1,,,0.1,0.1,-163.6276735578357,255.9876735578357,-156.44521980406606,Under Performed,-156.44521980406606,Under Performed
2025,6,3-MEDICARE,Existing E/M Code,Existing Level 4,3,4.0,735.0,0.0,0.0,89.42,89.42,0.3649795918367347,0.3649795918367347,268.26,0.0,0.6666666666666666,0.0,99.57249999999999,99.57249999999999,0.0,0.0,0.0,0,10.140064102361483,0.0,3,0.1749164592193624,0.0,0.1,0.1,35.81748478994109,232.4425152100589,648.9638135487883,Over Performed,648.9638135487883,Over Performed
2025,6,3-MEDICARE,New E/M Code,New Level 4,1,4.0,310.0,0.0,0.0,130.03,130.03,0.4194516129032258,0.4194516129032258,130.03,0.0,0.0,0.0,99.57249999999999,99.57249999999999,0.0,0.0,0.0,0,,,1,,,0.1,0.1,13.009815881580835,117.02018411841917,899.4760969991524,Over Performed,899.4760969991524,Over Performed
2025,6,4-MEDICAID,Existing E/M Code,Existing Level 3,1,3.0,160.0,0.0,0.0,60.23,60.23,0.3764375,0.3764375,60.23,0.0,0.0,0.0,163.67046511627908,163.67046511627908,0.0,0.0,0.0,0,,,1,,,0.1,0.1,-186.3546327348622,246.5846327348622,-132.32009803893246,Under Performed,-132.32009803893246,Under Performed
2025,6,4-MEDICAID,Existing E/M Code,Existing Level 4,15,4.0,6210.08,708.0,0.0,122.5392857142857,132.7611111111111,0.32520294837848057,0.30006325698313285,1715.5499999999997,0.0,0.06666666666666667,0.0,163.67046511627908,163.67046511627908,10.221825396825395,8.341672090907029,153.3273809523809,0,60.57359344241905,188.04371945552094,15,1.0448965983039125,1.6748045312570206,0.1,0.1,2330.8613930464567,-615.3113930464569,-26.398454875184125,Under Performed,-26.398454875184125,Under Performed
2025,6,4-MEDICAID,New E/M Code,New Level 3,4,3.0,1400.0,0.0,0.0,122.005,122.005,0.3558391672386182,0.3558391672386182,488.02,0.0,0.25,0.0,163.67046511627908,163.67046511627908,0.0,0.0,0.0,0,38.330284371499246,132.7905619136139,4,0.6611987414924233,1.182694298140022,0.1,0.1,441.7760632373263,46.243936762673684,10.46773254843167,Over Performed,10.46773254843167,Over Performed
2025,6,4-MEDICAID,New E/M Code,New Level 4,26,4.0,14166.05,842.0,0.0,198.91791666666663,202.09636363636358,0.36839055121511616,0.3689456927681234,4774.029999999999,0.07692307692307693,0.15384615384615385,0.0,163.67046511627908,163.67046511627908,3.1784469696969495,1.597868619860512,82.63962121212069,0,60.04216561711238,199.8929615973355,26,1.0357294497933187,1.7803393743697506,0.1,0.1,6144.808970881704,-1370.7789708817054,-22.30791839709568,Under Performed,-22.30791839709568,Under Performed
2025,6,5-COMMERCIAL,Existing E/M Code,Existing Level 3,1,3.0,390.0,-337.0,0.0,481.1,,,1.2335897435897436,481.1,0.0,1.0,0.0,439.40000000000003,439.40000000000003,,,,0,,,1,,,0.1,0.1,340.8412019736438,140.2587980263562,41.15077555594407,Over Performed,41.15077555594407,Over Performed
2025,6,5-COMMERCIAL,New E/M Code,New Level 4,2,4.0,1143.0,0.0,0.0,418.55,418.55,0.7167592592592593,0.7167592592592593,837.1,0.0,0.0,0.0,439.40000000000003,439.40000000000003,0.0,0.0,0.0,0,260.8516915797174,44.54772721475249,2,4.499700772293872,0.3967627082281618,0.1,0.1,1244.2516457369409,-407.15164573694085,-32.72261259464074,Under Performed,-32.72261259464074,Under Performed
2025,6,9-EPS,Non E/M Code,Non E/M Code,51,,892.0,0.0,0.0,16.764705882352942,16.764705882352942,0.9885113907657057,0.9885113907657057,855.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,19.794532816203695,23.3506938218286,51,0.34145638106030124,0.20797210315787365,0.1,0.1,935.1463973381101,-80.14639733811009,-8.570465283964783,Under Performed,-8.570465283964783,Under Performed
2025,7,1-SELF PAY,Existing E/M Code,Existing Level 4,1,4.0,80.0,0.0,0.0,80.0,80.0,1.0,1.0,80.0,0.0,0.0,0.0,182.4,182.4,0.0,0.0,0.0,0,,,1,,,0.1,0.1,449.0187991360681,-369.0187991360681,-82.18337402489082,Under Performed,-82.18337402489082,Under Performed
2025,7,1-SELF PAY,New E/M Code,New Level 3,1,,110.0,0.0,0.0,110.0,110.0,1.0,1.0,110.0,0.0,0.0,0.0,182.4,182.4,0.0,0.0,0.0,0,,,1,,,0.1,0.1,503.0876860991589,-393.0876860991589,-78.13502436266768,Under Performed,-78.13502436266768,Under Performed
2025,7,1-SELF PAY,New E/M Code,New Level 4,18,4.0,3458.0,0.0,0.0,192.11111111111111,192.11111111111111,1.0,1.0,3458.0,0.0,0.0,0.0,182.4,182.4,0.0,0.0,0.0,0,63.492369980586126,63.492369980586126,18,1.0952455953274949,0.5654924783004276,0.1,0.1,2258.981937382487,1199.018062617513,53.07780654531622,Over Performed,53.07780654531622,Over Performed
2025,7,1-SELF PAY,Non E/M Code,Non E/M Code,28,,1915.0,50.0,0.0,74.6,74.6,1.0,1.0,1865.0,0.03571428571428571,0.0,0.0,182.4,182.4,0.0,0.0,0.0,0,46.59041389241639,48.20968036010278,28,0.8036862636527293,0.42937776040242087,0.1,0.1,1388.5363708284558,476.4636291715442,34.314090662765075,Over Performed,34.314090662765075,Over Performed
2025,7,12-HUMANA,Existing E/M Code,Existing Level 4,1,4.0,475.0,0.0,0.0,148.14000000000001,148.14000000000001,0.31187368421052636,0.31187368421052636,148.14000000000001,0.0,1.0,0.0,148.14000000000001,148.14000000000001,0.0,0.0,0.0,0,,,1,,,0.1,0.1,-71.53784970241531,219.67784970241533,-307.07919040932313,Under Performed,-307.07919040932313,Under Performed
2025,7,13-TRICARE,Existing E/M Code,Existing Level 4,2,4.0,490.0,0.0,0.0,103.64500000000001,103.64500000000001,0.4230408163265306,0.4230408163265306,207.29000000000002,0.0,0.0,0.0,144.495,144.495,0.0,0.0,0.0,0,17.31704507125855,0.0,2,0.2987196311018621,0.0,0.1,0.1,50.36459645908417,156.92540354091585,311.5787965627818,Over Performed,311.5787965627818,Over Performed
2025,7,13-TRICARE,New E/M Code,New Level 4,5,4.0,2533.0,1600.0,0.0,185.345,118.98,0.3838064516129032,0.4006179853421067,370.69,0.0,0.0,0.0,144.495,144.495,-66.365,-35.80619925004721,-331.825,1,93.85428306689045,113.23780287518828,5,1.6189896543956779,1.0085483626578333,0.1,0.1,144.0593523816442,226.6306476183558,157.31755271116484,Over Performed,157.31755271116484,Over Performed
2025,7,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,14,4.0,5563.92,-90.20000000000002,0.0,151.61285714285714,144.2311111111111,0.43896707566976334,0.4419649072092664,2122.58,0.07142857142857142,0.42857142857142855,0.07142857142857142,183.5,183.5,-7.381746031746047,-4.868812692310522,-103.34444444444466,1,57.29629997834756,185.6933748633264,14,0.9883631718116045,1.653871272840198,0.1,0.1,2596.1144216824046,-473.5344216824046,-18.24012138014826,Under Performed,-18.24012138014826,Under Performed
2025,7,15-UNITED HEALTHCARE,New E/M Code,New Level 4,9,4.0,4357.0,-75.18,0.0,233.10222222222222,247.95142857142858,0.4694997938229069,0.48115185771702174,2097.92,0.0,0.3333333333333333,0.1111111111111111,183.5,183.5,14.849206349206355,6.370255164298791,133.6428571428572,0,142.68974321738912,117.51430173009204,9,2.4614030442562167,1.0466368437878952,0.1,0.1,2243.224546111748,-145.3045461117481,-6.477485562629432,Under Performed,-6.477485562629432,Under Performed
2025,7,17-AETNA,Existing E/M Code,Existing Level 4,9,4.0,3396.0,-70.0,0.0,302.43555555555554,314.56,0.7987266326519744,0.8031492970511881,2721.92,0.0,0.0,0.2222222222222222,330.2780769230769,330.2780769230769,12.124444444444464,4.008934869503887,109.12000000000018,0,145.43263106255685,116.49678107140987,9,2.5087179551945837,1.0375743331401435,0.1,0.1,2269.7576632914092,452.16233670859083,19.92117237982594,Over Performed,19.92117237982594,Over Performed
2025,7,17-AETNA,New E/M Code,New Level 3,1,3.0,270.0,0.0,0.0,183.07999999999998,183.07999999999998,0.678074074074074,0.678074074074074,183.07999999999998,0.0,0.0,0.0,330.2780769230769,330.2780769230769,0.0,0.0,0.0,0,,,1,,,0.1,0.1,346.01883377391573,-162.93883377391575,-47.08958526817586,Under Performed,-47.08958526817586,Under Performed
2025,7,17-AETNA,New E/M Code,New Level 4,17,4.0,7519.18,1325.6100000000001,0.0,355.139375,392.3021428571428,0.9361848495617152,0.8407476543910881,5682.23,0.11764705882352941,0.058823529411764705,0.058823529411764705,330.2780769230769,330.2780769230769,37.16276785714285,10.46427697777608,631.7670535714285,0,159.04744044754906,133.85185808934662,17,2.7435738916590067,1.192146693834329,0.1,0.1,3658.7227974068483,2023.5072025931513,55.306381888984035,Over Performed,55.306381888984035,Over Performed
2025,7,18-CIGNA,Existing E/M Code,Existing Level 4,4,4.0,1796.0,-18.72,0.0,134.4175,118.83499999999998,0.32186909187466806,0.30958451658886993,537.67,0.0,0.0,0.0,191.30875,191.30875,-15.58250000000001,-11.592612569047937,-62.33000000000004,1,29.077244682626535,139.20488497175666,4,0.5015834843248758,1.2398232325911662,0.1,0.1,598.8032139029076,-61.13321390290764,-10.20923276354025,Under Performed,-10.20923276354025,Under Performed
2025,7,18-CIGNA,New E/M Code,New Level 4,12,4.0,5969.0,-24.02,0.0,210.2725,211.3075,0.3785384473299899,0.43627601418925516,2523.27,0.0,0.16666666666666666,0.08333333333333333,191.30875,191.30875,1.0349999999999966,0.4922184308456867,12.419999999999959,0,57.067146435341655,131.28903459946915,12,0.9844102652071156,1.1693209998622738,0.1,0.1,2789.937561262364,-266.66756126236396,-9.558191013482926,Under Performed,-9.558191013482926,Under Performed
2025,7,2-BCBS,Existing E/M Code,Existing Level 3,1,3.0,390.0,0.0,0.0,148.92999999999998,148.92999999999998,0.3818717948717948,0.3818717948717948,148.92999999999998,0.0,0.0,0.0,212.63292682926826,212.63292682926826,0.0,0.0,0.0,0,,,1,,,0.1,0.1,45.043734088119095,103.88626591188088,230.6342225283723,Over Performed,230.6342225283723,Over Performed
2025,7,2-BCBS,Existing E/M Code,Existing Level 4,30,4.0,11059.57,-22.08,0.0,182.776,184.32214285714286,0.5260893087580039,0.5348615861333207,5483.280000000001,0.1,0.03333333333333333,0.03333333333333333,212.63292682926826,212.63292682926826,1.5461428571428542,0.845922252999767,46.384285714285625,0,30.20956911653817,140.0015515599574,30,0.521116120279442,1.2469187145125142,0.1,0.1,5339.930398527854,143.3496014721468,2.684484455296764,Over Performed,2.684484455296764,Over Performed
2025,7,2-BCBS,New E/M Code,New Level 3,1,3.0,235.0,-30.56,0.0,150.0,,,0.6382978723404256,150.0,0.0,0.0,0.0,212.63292682926826,212.63292682926826,,,,0,,,1,,,0.1,0.1,113.05400932071541,36.94599067928459,32.67994731126692,Over Performed,32.67994731126692,Over Performed
2025,7,2-BCBS,New E/M Code,New Level 4,50,4.0,23024.0,26.22,0.0,233.07379999999998,232.95972972972973,0.5260405935730507,0.5392538761844827,11653.689999999999,0.0,0.12,0.02,212.63292682926826,212.63292682926826,-0.11407027027024697,-0.048941695836360405,-5.703513513512348,1,44.656461419259315,131.4593504332291,50,0.770325516078719,1.170837911625942,0.1,0.1,11040.989084663437,612.7009153365616,5.549329961639379,Over Performed,5.549329961639379,Over Performed
2025,7,20-WORK COMP,Existing E/M Code,Existing Level 4,3,4.0,735.0,490.0,0.0,141.91,141.91,0.5792244897959183,0.5792244897959183,141.91,0.0,0.3333333333333333,0.0,141.91,141.91,0.0,0.0,0.0,0,,0.0,3,,0.0,0.1,0.1,103.04761786205052,38.86238213794948,37.71303300768623,Over Performed,37.71303300768623,Over Performed
2025,7,3-MEDICARE,Existing E/M Code,Existing Level 4,4,4.0,1592.0,0.0,0.0,151.92,151.92,0.38408838171502646,0.38408838171502646,607.68,0.0,0.75,0.0,151.92,151.92,0.0,0.0,0.0,0,63.954204448704274,160.91198422325996,4,1.1032122560007613,1.433156720633892,0.1,0.1,572.4553418979242,35.22465810207575,6.153258695305657,Over Performed,6.153258695305657,Over Performed
2025,7,4-MEDICAID,Existing E/M Code,Existing Level 3,1,3.0,160.0,0.0,0.0,42.85,42.85,0.2678125,0.2678125,42.85,0.0,0.0,0.0,142.52185185185184,142.52185185185184,0.0,0.0,0.0,0,,,1,,,0.1,0.1,-323.7208420241786,366.5708420241786,-113.23671337689143,Under Performed,-113.23671337689143,Under Performed
2025,7,4-MEDICAID,Existing E/M Code,Existing Level 4,15,4.0,6293.0,1538.0,0.0,126.82333333333334,124.58545454545455,0.3292698259873741,0.3283990948743912,1521.88,0.0,0.26666666666666666,0.0,142.52185185185184,142.52185185185184,-2.2378787878787847,-1.7645639245239715,-33.56818181818177,1,33.67540627637309,127.58239167952082,15,0.5809019320957629,1.1363079198399464,0.1,0.1,1864.6825710352582,-342.8025710352581,-18.383963917512062,Under Performed,-18.383963917512062,Under Performed
2025,7,4-MEDICAID,New E/M Code,New Level 4,19,4.0,9539.13,3024.0,0.0,163.09714285714287,199.6911111111111,0.3866930910485895,0.33411990449128876,2283.36,0.10526315789473684,0.3684210526315789,0.05263157894736842,142.52185185185184,142.52185185185184,36.59396825396823,22.436915578601496,695.2853968253963,0,113.37140532363064,262.7538966086725,19,1.9556606936354952,2.3402080001386785,0.1,0.1,2766.1845868205833,-482.82458682058314,-17.454532467608587,Under Performed,-17.454532467608587,Under Performed
2025,7,5-COMMERCIAL,Existing E/M Code,Existing Level 4,1,4.0,538.0,-32.29,0.0,178.28000000000003,,,0.3313754646840149,178.28000000000003,0.0,0.0,0.0,142.70000000000002,142.70000000000002,,,,0,,,1,,,0.1,0.1,217.67778491337947,-39.39778491337944,-18.09912983497926,Under Performed,-18.09912983497926,Under Performed
2025,7,5-COMMERCIAL,New E/M Code,New Level 4,2,4.0,941.0,142.77,0.0,124.91,,,0.22014964624608713,249.82,0.0,0.0,0.0,142.70000000000002,142.70000000000002,,,,0,148.3651448285614,187.3832970144351,2,2.5593039198772027,1.66892250286449,0.1,0.1,367.53389234068595,-117.71389234068596,-32.02803735759176,Under Performed,-32.02803735759176,Under Performed
2025,7,9-EPS,Non E/M Code,Non E/M Code,38,,800.0,0.0,0.0,20.945945945945947,20.945945945945947,0.9952952952952951,0.9952952952952951,775.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,29.670361142566673,30.428424982928025,38,0.5118147639331861,0.2710096576901439,0.1,0.1,853.7128082506945,-78.71280825069448,-9.22005708359717,Under Performed,-9.22005708359717,Under Performed
2025,8,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,2,,135.0,0.0,0.0,67.5,67.5,1.0,1.0,135.0,0.0,0.0,0.0,137.89285714285714,137.89285714285714,0.0,0.0,0.0,0,60.10407640085654,60.10407640085654,2,1.0367974129709383,0.5353147650697421,0.1,0.1,471.0744267087275,-336.0744267087275,-71.34210809463606,Under Performed,-71.34210809463606,Under Performed
2025,8,1-SELF PAY,New E/M Code,New Level 4,16,4.0,3021.0,-225.0,0.0,202.875,191.46666666666667,1.0,1.0943791946308725,3246.0,0.0625,0.0,0.25,137.89285714285714,137.89285714285714,-11.408333333333331,-5.623331279523515,-182.5333333333333,1,95.49301894204972,84.55311447053069,16,1.6472579053638199,0.7530692312254234,0.1,0.1,2240.8028418717886,1005.1971581282114,44.85879522040188,Over Performed,44.85879522040188,Over Performed
2025,8,1-SELF PAY,New E/M Code,New PCP E/M Code,10,,480.0,0.0,0.0,48.0,48.0,1.0,1.0,480.0,0.0,0.0,0.0,137.89285714285714,137.89285714285714,0.0,0.0,0.0,0,34.89667287547307,34.89667287547307,10,0.6019688235000976,0.31080594463278854,0.1,0.1,624.7115552613498,-144.71155526134976,-23.164539545104027,Under Performed,-23.164539545104027,Under Performed
2025,8,1-SELF PAY,Non E/M Code,Non E/M Code,14,,835.0,0.0,0.0,59.642857142857146,59.642857142857146,1.0,1.0,835.0,0.0,0.0,0.0,137.89285714285714,137.89285714285714,0.0,0.0,0.0,0,28.383654946674294,28.383654946674294,14,0.4896190372031456,0.2527979879145608,0.1,0.1,819.1447643139704,15.855235686029573,1.9355840843722236,Average Performance,1.9355840843722236,Average Performance
2025,8,12-HUMANA,Existing E/M Code,Existing Level 4,2,4.0,848.0,0.0,0.0,119.41,119.41,0.31251335160930044,0.31251335160930044,238.82,0.5,0.5,0.0,121.12,121.12,0.0,0.0,0.0,0,35.24220197433751,253.144227664784,2,0.6079292124996651,2.254619834058443,0.1,0.1,101.47361707567495,137.34638292432504,135.35181545947813,Over Performed,135.35181545947813,Over Performed
2025,8,12-HUMANA,New E/M Code,New Level 4,2,4.0,620.0,0.0,0.0,122.83,122.83,0.39622580645161287,0.39622580645161287,245.66,0.0,0.0,0.0,121.12,121.12,0.0,0.0,0.0,0,0.07071067811865074,0.0,2,0.0012197616623186816,0.0,0.1,0.1,97.04337428792576,148.61662571207424,153.1445364534952,Over Performed,153.1445364534952,Over Performed
2025,8,13-TRICARE,New E/M Code,New Level 4,2,4.0,1271.0,668.0,0.0,231.71,231.71,0.3842620232172471,0.3842620232172471,231.71,0.5,0.0,0.0,231.71,231.71,0.0,0.0,0.0,0,,45.96194077712559,2,,0.40935834975921453,0.1,0.1,191.1360527381737,40.573947261826305,21.227783393333034,Over Performed,21.227783393333034,Over Performed
2025,8,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,10,4.0,3975.0,188.84,0.0,135.1311111111111,133.83800000000002,0.3575737828798779,0.35023424035158185,1216.1799999999998,0.2,0.3,0.0,165.63541666666666,165.63541666666666,-1.2931111111110738,-0.9569307174924488,-12.931111111110738,1,24.482924888809976,137.63417695713034,10,0.42233130773669514,1.2258337789269076,0.1,0.1,1558.2694447851554,-342.0894447851556,-21.95316387226734,Under Performed,-21.95316387226734,Under Performed
2025,8,15-UNITED HEALTHCARE,New E/M Code,New Level 4,15,4.0,6067.0,-73.99000000000001,0.0,183.938,192.79181818181817,0.4398776819685399,0.4544102741654386,2759.0699999999997,0.06666666666666667,0.26666666666666666,0.06666666666666667,165.63541666666666,165.63541666666666,8.853818181818184,4.813479640867132,132.80727272727276,0,101.39465076056598,111.48085464500599,15,1.7490612599472277,0.9929001673040432,0.1,0.1,2932.7030923652605,-173.63309236526084,-5.920582032912975,Under Performed,-5.920582032912975,Under Performed
2025,8,15-UNITED HEALTHCARE,Non E/M Code,Non E/M Code,1,,356.57,-150.0,0.0,318.91999999999996,,,0.8944106346579913,318.91999999999996,0.0,0.0,0.0,165.63541666666666,165.63541666666666,,,,0,,,1,,,0.1,0.1,251.8586814095819,67.06131859041807,26.62656622161873,Over Performed,26.62656622161873,Over Performed
